Date,Close/Last,Volume,Open,High,Low
06/06/2021,1.72517,N/A,1.67509,1.74087,1.66138
06/05/2021,1.67294,N/A,1.76494,1.68452,1.64634
06/04/2021,1.74604,N/A,1.75488,1.77459,1.6964
06/03/2021,1.75788,N/A,1.73875,1.84755,1.66865
06/02/2021,1.75646,N/A,1.76508,1.76164,1.71706
06/01/2021,1.75134,N/A,1.7116,1.7854,1.71921
05/31/2021,1.7065,N/A,1.55021,1.77792,1.69503
05/30/2021,1.53906,N/A,1.48181,1.61786,1.52802
05/29/2021,1.47745,N/A,1.55012,1.48402,1.35171
05/28/2021,1.54474,N/A,1.67378,1.55861,1.50586
05/27/2021,1.66317,N/A,1.64937,1.67225,1.60939
05/26/2021,1.63287,N/A,1.6764,1.78368,1.61001
05/25/2021,1.67147,N/A,1.54285,1.67463,1.55199
05/24/2021,1.53661,N/A,1.36479,1.64843,1.50776
05/23/2021,1.36757,N/A,1.48274,1.39397,1.26626
05/22/2021,1.48045,N/A,1.5048,1.53709,1.44273
05/21/2021,1.50439,N/A,1.75297,1.58171,1.48722
05/20/2021,1.76288,N/A,1.55931,1.86612,1.74047
05/19/2021,1.54243,N/A,1.82565,1.56774,1.33238
05/18/2021,1.84045,N/A,2.05876,2.02688,1.80231
05/17/2021,2.06716,N/A,2.08318,2.08048,2.00475
05/16/2021,2.11203,N/A,2.27693,2.32591,2.03655
05/15/2021,2.26014,N/A,2.14965,2.34846,2.15564
05/14/2021,2.15044,N/A,1.85738,2.18807,1.97119
05/13/2021,1.86644,N/A,1.63331,1.9478,1.86361
05/12/2021,1.61902,N/A,1.81531,1.66309,1.50036
05/11/2021,1.8176,N/A,1.6214,1.8176,1.74886
05/10/2021,1.62948,N/A,1.75562,1.68372,1.59804
05/09/2021,1.75804,N/A,1.5977,1.78927,1.72026
05/08/2021,1.61807,N/A,1.63033,1.64967,1.59703
05/07/2021,1.63077,N/A,1.57744,1.65335,1.61025
05/06/2021,1.58729,N/A,1.48936,1.69527,1.55596
05/05/2021,1.48307,N/A,1.29802,1.49569,1.42921
05/04/2021,1.29796,N/A,1.29444,1.29796,1.29
05/03/2021,1.29342,N/A,1.34465,1.36434,1.27962
05/02/2021,1.34634,N/A,1.34585,1.35398,1.32154
05/01/2021,1.3155,N/A,1.36648,1.35463,1.3155
04/30/2021,1.36287,N/A,1.31321,1.36447,1.32676
04/29/2021,1.31266,N/A,1.3195,1.32416,1.28762
04/28/2021,1.31498,N/A,1.30211,1.3469,1.30311
04/27/2021,1.31654,N/A,1.24301,1.34845,1.30486
04/26/2021,1.24328,N/A,1.18035,1.26848,1.22635
04/25/2021,1.17886,N/A,1.09193,1.18639,1.08202
04/24/2021,1.09517,N/A,1.14466,1.12298,1.0927
04/23/2021,1.14856,N/A,1.0944,1.15899,1.10747
04/22/2021,1.07586,N/A,1.19077,1.16452,0.9438
04/21/2021,1.18936,N/A,1.24382,1.2241,1.1823
04/20/2021,1.24621,N/A,1.15838,1.28635,1.2359
04/19/2021,1.15868,N/A,1.32105,1.19936,1.13067
04/18/2021,1.31889,N/A,1.19587,1.32259,1.25538
04/17/2021,1.14532,N/A,1.43592,1.38128,1.07909
04/16/2021,1.43375,N/A,1.46442,1.45387,1.40366
04/15/2021,1.4621,N/A,1.4422,1.51805,1.44023
04/14/2021,1.44111,N/A,1.45878,1.46742,1.41222
04/13/2021,1.45364,N/A,1.3098,1.47519,1.40363
04/12/2021,1.3058,N/A,1.32686,1.33479,1.30334
04/11/2021,1.32875,N/A,1.22323,1.32978,1.26329
04/10/2021,1.22272,N/A,1.21159,1.23258,1.21377
04/09/2021,1.21253,N/A,1.20566,1.21341,1.19488
04/08/2021,1.20852,N/A,1.18913,1.22886,1.20362
04/07/2021,1.18574,N/A,1.26656,1.19817,1.17049
04/06/2021,1.26693,N/A,1.19984,1.27672,1.22468
04/05/2021,1.20464,N/A,1.18363,1.21489,1.19716
04/04/2021,1.18489,N/A,1.181,1.18703,1.16986
04/03/2021,1.17683,N/A,1.22293,1.18156,1.15339
04/02/2021,1.22123,N/A,1.19465,1.24062,1.19026
04/01/2021,1.1902,N/A,1.19145,1.20003,1.18129
03/31/2021,1.18662,N/A,1.19202,1.20272,1.1859
03/30/2021,1.19052,N/A,1.19583,1.2128,1.18211
03/29/2021,1.19164,N/A,1.18366,1.20796,1.19
03/28/2021,1.1874,N/A,1.18474,1.19209,1.17893
03/27/2021,1.18971,N/A,1.20057,1.19061,1.16736
03/26/2021,1.17854,N/A,1.10737,1.23702,1.17385
03/25/2021,1.12169,N/A,1.07878,1.12842,1.09562
03/24/2021,1.08777,N/A,1.10842,1.08777,1.0485
03/23/2021,1.10635,N/A,1.12903,1.12167,1.09536
03/22/2021,1.12823,N/A,1.19205,1.15255,1.09522
03/21/2021,1.19076,N/A,1.22399,1.19941,1.16301
03/20/2021,1.22115,N/A,1.27182,1.24107,1.19033
03/19/2021,1.27037,N/A,1.23612,1.3081,1.27037
03/18/2021,1.22926,N/A,1.40702,1.24734,1.18354
03/17/2021,1.40248,N/A,1.20757,1.42961,1.36528
03/16/2021,1.2175,N/A,1.0238,1.2502,1.20446
03/15/2021,1.02346,N/A,1.06133,1.03807,1.00184
03/14/2021,1.06369,N/A,1.08771,1.07027,1.04585
03/13/2021,1.0883,N/A,1.06686,1.10136,1.06691
03/12/2021,1.05827,N/A,1.1082,1.07496,0.988142
03/11/2021,1.11068,N/A,1.12844,1.12704,1.10589
03/10/2021,1.12611,N/A,1.15403,1.139,1.11907
03/09/2021,1.15118,N/A,1.13562,1.20686,1.13813
03/08/2021,1.13791,N/A,1.13773,1.15333,1.11258
03/07/2021,1.13859,N/A,1.12509,1.17799,1.12976
03/06/2021,1.1253,N/A,1.13395,1.14362,1.11799
03/05/2021,1.13408,N/A,1.05254,1.18155,1.12385
03/04/2021,1.06159,N/A,1.18761,1.11246,1.03786
03/03/2021,1.1932,N/A,1.23583,1.22993,1.18794
03/02/2021,1.23539,N/A,1.22871,1.23844,1.20905
03/01/2021,1.22436,N/A,1.27519,1.29897,1.20168
